id,date,step,Avg_dive_time_min,Avg_dive_depth_neg,Avg_surface_time_sec,Nesting_attempt,Activity,Home_range,tseg,behav
146300,3/11/16 11:00,26.208,69.16666667,-16.5,60,NA,1,6,4,X4
146300,3/11/16 12:00,36.252,63.83333333,-17,70,NA,1,6,4,X4
146300,3/11/16 13:00,53.163,55,-17,50,NA,1,6,4,X4
146300,3/11/16 14:00,68.25,68.83333333,-18,50,NA,1,5,4,X4
146300,3/11/16 15:00,96.878,72,-18.5,NA,NA,1,5,4,X4
146300,3/11/16 16:00,129.479,59.66666667,-19.5,90,NA,1,5,4,X4
146300,3/11/16 17:00,140.207,28.83333333,-19.5,110,NA,1,4,5,X1
146300,3/11/16 18:00,142.122,27.58333333,-16.25,15,NA,1,4,5,X1
146300,3/11/16 19:00,111.414,15.75,-12.5,33.33333333,NA,1,1,5,X1
146300,3/11/16 20:00,26.803,91.83333333,-11,NA,NA,1,1,5,X1
146300,3/11/16 21:00,435.531,11.11111111,-7.5,16.66666667,NA,1,1,5,X1
146300,3/11/16 21:23,NA,NA,NA,NA,false-crawl,2,1,6,X1
146300,3/11/16 22:00,109.342,37.41666667,-14.5,50,NA,1,1,1,X1
146300,3/11/16 23:00,128.527,26.33333333,-14,15,NA,1,1,1,X1
146300,3/12/16 0:00,122.29,63.16666667,-14.5,10,NA,1,4,1,X1
146300,3/12/16 1:00,94.516,35.91666667,-16.75,75,NA,1,4,1,X1
146300,3/12/16 2:00,80.334,46,-17,80,NA,1,4,1,X1
146300,3/12/16 3:00,68.074,46.41666667,-18.25,10,NA,1,5,1,X1
146300,3/12/16 4:00,57.661,NA,NA,40,NA,1,5,1,X1
146300,3/12/16 5:00,49.257,60,-19.5,NA,NA,1,5,1,X1
146300,3/12/16 6:00,36.111,NA,NA,40,NA,1,5,1,X1
146300,3/12/16 7:00,27.854,70,-19.5,40,NA,1,5,1,X1
146300,3/12/16 8:00,24.113,73.83333333,-19,NA,NA,1,5,1,X1
146300,3/12/16 9:00,19.05,108.8333333,-18.5,30,NA,1,6,1,X1
146300,3/12/16 10:00,17.511,NA,NA,60,NA,1,6,1,X1
146300,3/12/16 11:00,17.47,74.66666667,-17,NA,NA,1,6,1,X1
146300,3/12/16 12:00,19.643,67.66666667,-17,80,NA,1,6,1,X1
146300,3/12/16 13:00,29.218,60.66666667,-17,80,NA,1,6,1,X1
146300,3/12/16 14:00,40.226,68.5,-17.5,20,NA,1,5,1,X1
146300,3/12/16 15:00,62.206,1,-2,25,NA,1,5,1,X1
146300,3/12/16 16:00,97.345,54,-18.75,90,NA,1,5,1,X1
146300,3/12/16 17:00,144.701,35.16666667,-19.5,75,NA,1,5,1,X1
146300,3/12/16 18:00,180.022,46.5,-19,40,NA,1,4,1,X1
146300,3/12/16 19:00,159.998,27.77777778,-13.66666667,25,NA,1,4,1,X1
146300,3/12/16 20:00,99.224,28.41666667,-13,35,NA,1,1,1,X1
146300,3/12/16 21:00,63.66,29,-13,55,NA,1,1,1,X1
146300,3/12/16 22:00,56.687,NA,NA,NA,NA,1,1,1,X1
146300,3/12/16 23:00,86.313,NA,NA,NA,NA,1,1,1,X1
146300,3/13/16 0:00,121.118,31.33333333,-11,30,NA,1,1,1,X1
146300,3/13/16 1:00,127.445,41.75,-14,10,NA,1,1,1,X1
146300,3/13/16 2:00,115.944,21.72222222,-11,30,NA,1,3,1,X1
146300,3/13/16 3:00,110.989,60,-16,80,NA,1,3,1,X1
146300,3/13/16 4:00,113.244,64.33333333,-19.5,50,NA,1,3,1,X1
146300,3/13/16 5:00,111.181,60.33333333,-20.5,50,NA,1,3,1,X1
146300,3/13/16 6:00,98.014,55.66666667,-21.5,10,NA,1,3,1,X1
146300,3/13/16 7:00,85.731,65,-21.5,30,NA,1,3,1,X1
146300,3/13/16 8:00,65.062,32.41666667,-11.75,25,NA,1,3,1,X1
146300,3/13/16 9:00,68.249,72,-21,70,NA,1,3,1,X1
146300,3/13/16 10:00,90.378,1,-2,15,NA,1,4,1,X1
146300,3/13/16 11:00,124.992,66.83333333,-20.5,80,NA,1,4,1,X1
146300,3/13/16 12:00,151.725,41.58333333,-18.75,40,NA,1,4,1,X1
146300,3/13/16 13:00,168.806,41,-16.5,30,NA,1,5,1,X1
146300,3/13/16 14:00,141,32.25,-15.5,45,NA,1,5,1,X1
146300,3/13/16 15:00,95.173,38.83333333,-16.5,100,NA,1,4,1,X1
146300,3/13/16 16:00,50.261,39,-11,95,NA,1,1,1,X1
146300,3/13/16 17:00,38.388,16.77777778,-12.16666667,20,NA,1,1,1,X1
146300,3/13/16 18:00,497.992,26.16666667,-14.5,NA,NA,1,1,1,X1
146300,3/13/16 18:26,11.069,NA,NA,NA,nest,3,1,2,X1
146300,3/13/16 19:26,NA,NA,NA,NA,nest,3,1,2,X1
146300,3/13/16 19:27,78.194,23.33333333,-16.5,50,NA,1,4,1,X5
146300,3/13/16 20:00,84.706,26.41666667,-19.5,85,NA,1,5,1,X5
146300,3/13/16 21:00,84.423,43.25,-19.5,30,NA,1,5,1,X5
146300,3/13/16 22:00,70.856,47.5,-18.5,80,NA,1,5,1,X5
146300,3/13/16 23:00,55.933,33.33333333,-18.5,90,NA,1,6,1,X5
146300,3/14/16 0:00,38.385,53.83333333,-17.5,110,NA,1,6,1,X5
146300,3/14/16 1:00,22.797,49.75,-17.5,80,NA,1,6,1,X5
146300,3/14/16 2:00,10.102,15.25,-10.75,46.66666667,NA,1,6,1,X5
146300,3/14/16 3:00,19.405,54.5,-19,70,NA,1,6,1,X5
146300,3/14/16 4:00,28.654,43.83333333,-17.5,60,NA,1,6,1,X5
146300,3/14/16 5:00,26.835,28,-13,25,NA,1,6,1,X5
146300,3/14/16 6:00,22.018,110,-19,70,NA,1,6,1,X5
146300,3/14/16 7:00,14.34,NA,NA,90,NA,1,6,1,X5
146300,3/14/16 8:00,11.735,72,-19,NA,NA,1,6,1,X5
146300,3/14/16 9:00,17.996,58.66666667,-19,90,NA,1,6,1,X5
146300,3/14/16 10:00,31.694,63.5,-18.5,100,NA,1,6,1,X5
146300,3/14/16 11:00,40.052,63,-18,70,NA,1,6,1,X5
146300,3/14/16 12:00,48.673,44.33333333,-17.5,60,NA,1,5,1,X5
146300,3/14/16 13:00,67.567,68.5,-17.5,70,NA,1,5,1,X5
146300,3/14/16 14:00,76.987,59.5,-17.5,70,NA,1,5,1,X5
146300,3/14/16 15:00,94.183,59.33333333,-17.5,50,NA,1,5,1,X5
146300,3/14/16 16:00,102.999,49.66666667,-17.5,50,NA,1,4,1,X5
146300,3/14/16 17:00,108.654,42.33333333,-18.5,85,NA,1,4,1,X5
146300,3/14/16 18:00,111.725,44.16666667,-17.25,50,NA,1,3,1,X5
146300,3/14/16 19:00,104.23,45.33333333,-13.5,10,NA,1,3,1,X5
146300,3/14/16 20:00,87.031,17.77777778,-6.166666667,35,NA,1,3,1,X5
146300,3/14/16 21:00,50.572,42.33333333,-21.5,80,NA,1,2,1,X5
146300,3/14/16 22:00,16.963,41.58333333,-17.5,110,NA,1,2,1,X5
146300,3/14/16 23:00,31.684,40.66666667,-14.5,95,NA,1,2,1,X5
146300,3/15/16 0:00,71.458,40.25,-17.5,90,NA,1,2,1,X5
146300,3/15/16 1:00,104.918,44.5,-13.5,60,NA,1,2,1,X5
146300,3/15/16 2:00,123.346,43.83333333,-16.5,80,NA,1,3,1,X5
146300,3/15/16 3:00,134.524,27.72222222,-12,15,NA,1,3,1,X5
146300,3/15/16 4:00,130.472,22.16666667,-9.75,33.33333333,NA,1,4,1,X5
146300,3/15/16 5:00,119.307,52.16666667,-18,120,NA,1,4,1,X5
146300,3/15/16 6:00,93.488,38.83333333,-18.5,80,NA,1,5,1,X5
146300,3/15/16 7:00,64.392,46.16666667,-18.5,45,NA,1,5,1,X5
146300,3/15/16 8:00,44.811,50,-18.5,60,NA,1,5,1,X5
146300,3/15/16 9:00,34.019,48.16666667,-19,80,NA,1,6,1,X5
146300,3/15/16 10:00,23.302,49.5,-19,50,NA,1,6,1,X5
146300,3/15/16 11:00,17.492,55.83333333,-18.5,70,NA,1,6,1,X5
146300,3/15/16 12:00,14.961,60.16666667,-18,70,NA,1,6,1,X5
146300,3/15/16 13:00,12.815,48.33333333,-18,20,NA,1,6,1,X5
146300,3/15/16 14:00,12.12,54.5,-17.5,80,NA,1,6,1,X5
146300,3/15/16 15:00,13.581,53.5,-17.5,80,NA,1,6,1,X5
146300,3/15/16 16:00,16.843,59.33333333,-17.5,90,NA,1,5,1,X5
146300,3/15/16 17:00,25.213,58.83333333,-18,90,NA,1,5,1,X5
146300,3/15/16 18:00,34.946,66.16666667,-18,NA,NA,1,5,1,X5
146300,3/15/16 19:00,38.855,62.5,-18.5,120,NA,1,5,1,X5
146300,3/15/16 20:00,43.573,33.83333333,-18.5,110,NA,1,5,1,X5
146300,3/15/16 21:00,42.925,37,-18.5,40,NA,1,5,1,X5
146300,3/15/16 22:00,34.947,109,-18.5,NA,NA,1,5,1,X5
146300,3/15/16 23:00,20.085,53.5,-18.5,100,NA,1,5,1,X5
146300,3/16/16 0:00,5.773,22.91666667,-9.75,60,NA,1,5,1,X5
146300,3/16/16 1:00,21.983,61.66666667,-18,80,NA,1,5,1,X5
146300,3/16/16 2:00,40.65,65.33333333,-17.5,NA,NA,1,5,1,X5
146300,3/16/16 3:00,46.568,63.66666667,-17.5,NA,NA,1,5,1,X5
146300,3/16/16 4:00,50.689,44.41666667,-10.5,45,NA,1,5,1,X5
146300,3/16/16 5:00,44.106,NA,NA,50,NA,1,5,1,X5
146300,3/16/16 6:00,40.144,64.16666667,-18,100,NA,1,5,1,X5
146300,3/16/16 7:00,37.112,58.83333333,-18,40,NA,1,5,1,X5
146300,3/16/16 8:00,33.24,65.5,-18.5,10,NA,1,5,1,X5
146300,3/16/16 9:00,29.851,54.66666667,-19,20,NA,1,6,1,X5
146300,3/16/16 10:00,24.113,104.6666667,-19,NA,NA,1,6,2,X3
146300,3/16/16 11:00,18.04,42.66666667,-18.5,80,NA,1,6,2,X3
146300,3/16/16 12:00,11.683,34.58333333,-10.25,40,NA,1,6,2,X3
146300,3/16/16 13:00,7.084,64.66666667,-18,80,NA,1,6,2,X3
146300,3/16/16 14:00,3.968,NA,NA,90,NA,1,6,2,X3
146300,3/16/16 15:00,1.521,70.5,-18,70,NA,1,6,2,X3
146300,3/16/16 16:00,1.244,64.5,-18,20,NA,1,6,2,X3
146300,3/16/16 17:00,2.287,75.66666667,-17.5,NA,NA,1,6,2,X3
146300,3/16/16 18:00,2.568,75.5,-17.5,20,NA,1,6,2,X3
146300,3/16/16 19:00,2.563,33.66666667,-10,30,NA,1,6,2,X3
146300,3/16/16 20:00,2.23,NA,NA,100,NA,1,6,2,X3
146300,3/16/16 21:00,2.253,75.5,-18.5,90,NA,1,6,2,X3
146300,3/16/16 22:00,2.316,35.41666667,-10.25,30,NA,1,6,2,X3
146300,3/16/16 23:00,2.266,64.83333333,-18.5,NA,NA,1,6,2,X3
146300,3/17/16 0:00,2.079,76.16666667,-18.5,90,NA,1,6,2,X3
146300,3/17/16 1:00,1.723,63.66666667,-18.5,80,NA,1,6,2,X3
146300,3/17/16 2:00,1.835,45.83333333,-17.5,70,NA,1,6,2,X3
146300,3/17/16 3:00,2.207,45.33333333,-18,70,NA,1,6,2,X3
146300,3/17/16 4:00,2.772,67,-17.5,90,NA,1,6,2,X3
146300,3/17/16 5:00,3.528,24,-9.75,40,NA,1,6,2,X3
146300,3/17/16 6:00,5.048,64.83333333,-18,NA,NA,1,6,2,X3
146300,3/17/16 7:00,4.531,69.5,-18.5,80,NA,1,6,2,X3
146300,3/17/16 8:00,4.203,58.83333333,-18.5,90,NA,1,6,2,X3
146300,3/17/16 9:00,3.471,72,-18.5,110,NA,1,6,2,X3
146300,3/17/16 10:00,2.849,43.83333333,-18.5,10,NA,1,6,2,X3
146300,3/17/16 11:00,2.72,33.83333333,-10.75,10,NA,1,6,2,X3
146300,3/17/16 12:00,2.84,39.5,-18.5,30,NA,1,6,2,X3
146300,3/17/16 13:00,4.106,70.16666667,-19,70,NA,1,6,2,X3
146300,3/17/16 14:00,5.279,56.16666667,-18.5,20,NA,1,6,2,X3
146300,3/17/16 15:00,8.602,67.66666667,-18,110,NA,1,6,2,X3
146300,3/17/16 16:00,13.515,70.5,-17.5,100,NA,1,6,2,X3
146300,3/17/16 17:00,20.035,NA,NA,110,NA,1,6,2,X3
146300,3/17/16 18:00,25.325,68.33333333,-17.5,80,NA,1,6,2,X3
146300,3/17/16 19:00,27.021,61.33333333,-18,80,NA,1,6,2,X3
146300,3/17/16 20:00,27.612,60.5,-18.5,40,NA,1,5,2,X3
146300,3/17/16 21:00,27.117,65,-18.5,120,NA,1,5,2,X3
146300,3/17/16 22:00,24.549,75.33333333,-18.5,NA,NA,1,5,2,X3
146300,3/17/16 23:00,19.954,80.5,-19,80,NA,1,5,2,X3
146300,3/18/16 0:00,13.334,NA,NA,110,NA,1,5,2,X3
146300,3/18/16 1:00,4.776,79.83333333,-19,120,NA,1,5,2,X3
146300,3/18/16 2:00,6.295,81.5,-18.5,NA,NA,1,5,2,X3
146300,3/18/16 3:00,29.354,80.66666667,-18,110,NA,1,5,2,X3
146300,3/18/16 4:00,40.872,NA,NA,90,NA,1,5,2,X3
146300,3/18/16 5:00,43.261,34.5,-11.5,20,NA,1,5,2,X3
146300,3/18/16 6:00,39.326,60,-17.5,NA,NA,1,5,2,X3
146300,3/18/16 7:00,28.17,NA,NA,100,NA,1,6,2,X3
146300,3/18/16 8:00,24.358,66.5,-18,NA,NA,1,6,2,X3
146300,3/18/16 9:00,20.705,NA,NA,120,NA,1,6,2,X3
146300,3/18/16 10:00,18.472,60,-18.5,NA,NA,1,6,2,X3
146300,3/18/16 11:00,11.683,71.33333333,-19,20,NA,1,6,2,X3
146300,3/18/16 12:00,6.865,NA,NA,10,NA,1,6,2,X3
146300,3/18/16 13:00,5.054,64.66666667,-19,140,NA,1,6,2,X3
146300,3/18/16 14:00,6.106,36.66666667,-10.5,40,NA,1,6,2,X3
146300,3/18/16 15:00,10.429,68.5,-18.5,NA,NA,1,6,2,X3
146300,3/18/16 16:00,12.874,70.16666667,-18,100,NA,1,6,2,X3
146300,3/18/16 17:00,10.307,73.5,-17.5,120,NA,1,6,2,X3
146300,3/18/16 18:00,6.151,0.833333333,-2,20,NA,1,6,2,X3
146300,3/18/16 19:00,3.238,75,-17.5,70,NA,1,6,2,X3
146300,3/18/16 20:00,3.199,79.16666667,-17.5,NA,NA,1,6,2,X3
146300,3/18/16 21:00,4.016,76.66666667,-18.5,100,NA,1,6,2,X3
146300,3/18/16 22:00,5.156,0.666666667,-2,25,NA,1,6,2,X3
146300,3/18/16 23:00,5.513,78.83333333,-18.5,80,NA,1,6,2,X3
146300,3/19/16 0:00,4.629,74.83333333,-19,NA,NA,1,6,2,X3
146300,3/19/16 1:00,2.923,36.83333333,-10.5,25,NA,1,6,2,X3
146300,3/19/16 2:00,4.074,NA,NA,90,NA,1,6,2,X3
146300,3/19/16 3:00,5.74,60,-18.5,NA,NA,1,6,2,X3
146300,3/19/16 4:00,8.688,59.83333333,-18.5,70,NA,1,6,2,X3
146300,3/19/16 5:00,10.057,59.66666667,-18,100,NA,1,6,2,X3
146300,3/19/16 6:00,8.158,66.16666667,-17.5,90,NA,1,6,2,X3
146300,3/19/16 7:00,5.362,NA,NA,10,NA,1,6,2,X3
146300,3/19/16 8:00,4.771,30.33333333,-9.75,25,NA,1,6,2,X3
146300,3/19/16 9:00,4.815,34.83333333,-12.25,10,NA,1,6,2,X3
146300,3/19/16 10:00,4.163,53.5,-18,20,NA,1,6,2,X3
146300,3/19/16 11:00,3.824,60.33333333,-18.5,90,NA,1,6,2,X3
146300,3/19/16 12:00,4.841,30.58333333,-10.5,25,NA,1,6,2,X3
146300,3/19/16 13:00,5.044,62.83333333,-19.5,10,NA,1,6,2,X3
146300,3/19/16 14:00,3.635,51.5,-19,100,NA,1,6,2,X3
146300,3/19/16 15:00,1.831,69.33333333,-19,100,NA,1,6,2,X3
146300,3/19/16 16:00,1.725,72.66666667,-18.5,NA,NA,1,6,2,X3
146300,3/19/16 17:00,3.319,76,-18,140,NA,1,6,2,X3
146300,3/19/16 18:00,3.397,76.5,-17.5,80,NA,1,6,2,X3
146300,3/19/16 19:00,2.552,NA,NA,80,NA,1,6,2,X3
146300,3/19/16 20:00,2.38,70.33333333,-17.5,80,NA,1,6,2,X3
146300,3/19/16 21:00,2.75,80.83333333,-17.5,NA,NA,1,6,2,X3
146300,3/19/16 22:00,3.158,77,-18,50,NA,1,6,2,X3
146300,3/19/16 23:00,3.954,0.666666667,-2,25,NA,1,6,2,X3
146300,3/20/16 0:00,4.799,76.33333333,-18.5,80,NA,1,6,2,X3
146300,3/20/16 1:00,4.994,74.33333333,-19,NA,NA,1,6,2,X3
146300,3/20/16 2:00,3.168,66.16666667,-19,90,NA,1,6,2,X3
146300,3/20/16 3:00,1.127,68.16666667,-19,100,NA,1,6,2,X3
146300,3/20/16 4:00,2.999,72.83333333,-18.5,80,NA,1,6,2,X3
146300,3/20/16 5:00,5.241,NA,NA,20,NA,1,6,2,X3
146300,3/20/16 6:00,7.211,54.16666667,-17.5,10,NA,1,6,2,X3
146300,3/20/16 7:00,9.327,89.83333333,-17.5,130,NA,1,6,2,X3
146300,3/20/16 8:00,7.54,57.16666667,-17.5,70,NA,1,6,2,X3
146300,3/20/16 9:00,6.563,27.5,-9.75,30,NA,1,6,2,X3
146300,3/20/16 10:00,6.169,70.83333333,-18,NA,NA,1,6,2,X3
146300,3/20/16 11:00,5.7,63.33333333,-18.5,120,NA,1,6,2,X3
146300,3/20/16 12:00,5.108,71,-19,80,NA,1,6,2,X3
146300,3/20/16 13:00,4.39,51.83333333,-19.5,80,NA,1,6,2,X3
146300,3/20/16 14:00,3.252,63.5,-19,70,NA,1,6,2,X3
146300,3/20/16 15:00,2.736,32.25,-10.5,10,NA,1,6,2,X3
146300,3/20/16 16:00,3.511,NA,NA,120,NA,1,6,2,X3
146300,3/20/16 17:00,5.732,67.5,-18.5,70,NA,1,6,2,X3
146300,3/20/16 18:00,7.307,71.5,-18,80,NA,1,6,2,X3
146300,3/20/16 19:00,7.836,74.5,-17.5,NA,NA,1,6,2,X3
146300,3/20/16 20:00,7.94,73,-17.5,80,NA,1,6,2,X3
146300,3/20/16 21:00,7.293,73.33333333,-17.5,80,NA,1,6,2,X3
146300,3/20/16 22:00,6.374,NA,NA,90,NA,1,6,2,X3
146300,3/20/16 23:00,4.887,77.5,-18,60,NA,1,6,2,X3
146300,3/21/16 0:00,3.945,82.66666667,-19,NA,NA,1,6,2,X3
146300,3/21/16 1:00,4.776,79.5,-19.5,100,NA,1,6,2,X3
146300,3/21/16 2:00,6.101,NA,NA,50,NA,1,6,2,X3
146300,3/21/16 3:00,7.429,83.83333333,-19.5,NA,NA,1,6,2,X3
146300,3/21/16 4:00,7.586,72.33333333,-19,80,NA,1,6,2,X3
146300,3/21/16 5:00,7.113,52.5,-17.5,70,NA,1,6,2,X3
146300,3/21/16 6:00,6.001,58.33333333,-18,10,NA,1,6,2,X3
146300,3/21/16 7:00,1.729,10.5,-9.75,50,NA,1,6,2,X3
146300,3/21/16 8:00,1.548,31.41666667,-9.25,15,NA,1,6,2,X3
146300,3/21/16 9:00,2.776,108.6666667,-17.5,NA,NA,1,6,2,X3
146300,3/21/16 10:00,3.822,55.33333333,-17.5,60,NA,1,6,2,X3
146300,3/21/16 11:00,5.094,29.91666667,-10.25,25,NA,1,6,2,X3
146300,3/21/16 12:00,6.035,74.33333333,-19,100,NA,1,6,2,X3
146300,3/21/16 13:00,6.679,NA,NA,60,NA,1,6,2,X3
146300,3/21/16 14:00,7.524,58.5,-19.5,90,NA,1,6,2,X3
146300,3/21/16 15:00,8.555,71.5,-19.5,100,NA,1,6,2,X3
146300,3/21/16 16:00,9.535,62.33333333,-19.5,30,NA,1,6,2,X3
146300,3/21/16 17:00,11.707,63.16666667,-18.5,70,NA,1,6,2,X3
146300,3/21/16 18:00,14.111,76.33333333,-18.5,NA,NA,1,6,2,X3
146300,3/21/16 19:00,14.146,74.66666667,-17.5,80,NA,1,6,2,X3
146300,3/21/16 20:00,12.807,NA,NA,80,NA,1,6,2,X3
146300,3/21/16 21:00,10.061,85.33333333,-17.5,50,NA,1,6,2,X3
146300,3/21/16 22:00,5.953,81.66666667,-17.5,NA,NA,1,5,2,X3
146300,3/21/16 23:00,4.796,NA,NA,90,NA,1,5,2,X3
146300,3/22/16 0:00,10.223,80.66666667,-18.5,70,NA,1,5,2,X3
146300,3/22/16 1:00,11.826,85.16666667,-19,NA,NA,1,5,2,X3
146300,3/22/16 2:00,10.975,76.66666667,-19,60,NA,1,6,2,X3
146300,3/22/16 3:00,10.044,NA,NA,100,NA,1,6,2,X3
146300,3/22/16 4:00,10.017,77.83333333,-19,70,NA,1,6,2,X3
146300,3/22/16 5:00,10.916,69.33333333,-19,20,NA,1,6,2,X3
146300,3/22/16 6:00,15.263,47.83333333,-18.5,10,NA,1,6,2,X3
146300,3/22/16 7:00,18.098,43.33333333,-18,20,NA,1,6,2,X3
146300,3/22/16 8:00,16.78,72.33333333,-17.5,10,NA,1,6,2,X3
146300,3/22/16 9:00,12.722,58.83333333,-17.5,50,NA,1,6,2,X3
146300,3/22/16 10:00,5.018,63.16666667,-17,20,NA,1,6,2,X3
146300,3/22/16 11:00,14.343,19.38888889,-7.833333333,10,NA,1,6,2,X3
146300,3/22/16 12:00,19.498,64.5,-18,90,NA,1,6,2,X3
146300,3/22/16 13:00,19.313,67.16666667,-18.5,90,NA,1,6,2,X3
146300,3/22/16 14:00,14.705,77.16666667,-19.5,NA,NA,1,6,2,X3
146300,3/22/16 15:00,12.446,75.66666667,-19.5,140,NA,1,6,2,X3
146300,3/22/16 16:00,9.395,NA,NA,100,NA,1,6,2,X3
146300,3/22/16 17:00,6.571,80,-19.5,90,NA,1,6,2,X3
146300,3/22/16 18:00,5.054,86.66666667,-18.5,NA,NA,1,6,2,X3
146300,3/22/16 19:00,3.858,NA,NA,60,NA,1,6,2,X3
146300,3/22/16 20:00,3.019,80.66666667,-17.5,80,NA,1,6,2,X3
146300,3/22/16 21:00,2.546,78,-17.5,NA,NA,1,6,2,X3
146300,3/22/16 22:00,2.457,75.16666667,-17.5,70,NA,1,6,2,X3
146300,3/22/16 23:00,3.339,NA,NA,90,NA,1,6,2,X3
146300,3/23/16 0:00,3.961,82.66666667,-17.5,90,NA,1,6,2,X3
146300,3/23/16 1:00,3.714,60,-19,NA,NA,1,6,2,X3
146300,3/23/16 2:00,1.998,NA,NA,NA,NA,1,6,2,X3
146300,3/23/16 3:00,0.78,NA,NA,80,NA,1,6,2,X3
146300,3/23/16 4:00,2.244,80.83333333,-19.5,50,NA,1,6,2,X3
146300,3/23/16 5:00,3.562,67.33333333,-19.5,60,NA,1,6,2,X3
146300,3/23/16 6:00,5.675,63.5,-18.5,NA,NA,1,6,2,X3
146300,3/23/16 7:00,2.107,41.58333333,-18,35,NA,1,6,2,X3
146300,3/23/16 8:00,5.838,34.08333333,-10,10,NA,1,6,2,X3
146300,3/23/16 9:00,8.825,34.16666667,-17,40,NA,1,6,2,X3
146300,3/23/16 10:00,8.469,71.66666667,-17.5,40,NA,1,6,2,X3
146300,3/23/16 11:00,5.813,68,-17.5,40,NA,1,6,2,X3
146300,3/23/16 12:00,3.329,NA,NA,30,NA,1,6,2,X3
146300,3/23/16 13:00,2.463,63.83333333,-18.5,80,NA,1,6,2,X3
146300,3/23/16 14:00,3.002,41.91666667,-19,70,NA,1,6,2,X3
146300,3/23/16 15:00,4.739,51,-19.5,70,NA,1,6,2,X3
146300,3/23/16 16:00,5.254,53.83333333,-19.5,10,NA,1,6,2,X3
146300,3/23/16 17:00,5.134,87,-19.5,NA,NA,1,6,2,X3
146300,3/23/16 18:00,4.733,87.66666667,-18.5,90,NA,1,6,2,X3
146300,3/23/16 19:00,5.621,NA,NA,70,NA,1,6,2,X3
146300,3/23/16 20:00,5.643,92.33333333,-18,NA,NA,1,6,2,X3
146300,3/23/16 21:00,3.878,81.16666667,-17,60,NA,1,6,2,X3
146300,3/23/16 22:00,2.454,NA,NA,80,NA,1,6,2,X3
146300,3/23/16 23:00,1.527,82.66666667,-17.5,NA,NA,1,6,2,X3
146300,3/24/16 0:00,0.842,82.83333333,-18,50,NA,1,6,2,X3
146300,3/24/16 1:00,0.713,NA,NA,50,NA,1,6,2,X3
146300,3/24/16 2:00,1.095,74,-18.5,70,NA,1,6,2,X3
146300,3/24/16 3:00,1.543,76.66666667,-19,NA,NA,1,6,2,X3
146300,3/24/16 4:00,2.309,89.66666667,-19.5,90,NA,1,6,2,X3
146300,3/24/16 5:00,2.819,NA,NA,100,NA,1,6,2,X3
146300,3/24/16 6:00,3.972,58.33333333,-19,50,NA,1,6,2,X3
146300,3/24/16 7:00,5.083,35.58333333,-10.5,20,NA,1,6,2,X3
146300,3/24/16 8:00,5.083,40.16666667,-18,30,NA,1,6,2,X3
146300,3/24/16 9:00,4.66,78.16666667,-17.5,50,NA,1,6,2,X3
146300,3/24/16 10:00,3.857,75,-17,10,NA,1,6,2,X3
146300,3/24/16 11:00,2.876,69.33333333,-17.5,NA,NA,1,6,2,X3
146300,3/24/16 12:00,2.748,76.83333333,-17.5,80,NA,1,6,2,X3
146300,3/24/16 13:00,2.744,NA,NA,110,NA,1,6,2,X3
146300,3/24/16 14:00,2.795,38,-10.25,35,NA,1,6,2,X3
146300,3/24/16 15:00,2.746,79,-19.5,NA,NA,1,6,2,X3
146300,3/24/16 16:00,2.592,82.66666667,-19.5,100,NA,1,6,2,X3
146300,3/24/16 17:00,2.316,NA,NA,100,NA,1,6,2,X3
146300,3/24/16 18:00,1.909,90,-19.5,NA,NA,1,6,2,X3
146300,3/24/16 19:00,1.362,85.33333333,-18.5,90,NA,1,6,2,X3
146300,3/24/16 20:00,0.68,0.666666667,-2,25,NA,1,6,2,X3
146300,3/24/16 21:00,0.21,82.33333333,-17.5,20,NA,1,6,2,X3
146300,3/24/16 22:00,1.159,83.66666667,-17.5,NA,NA,1,6,2,X3
146300,3/24/16 23:00,3.178,82.66666667,-17.5,90,NA,1,6,2,X3
146300,3/25/16 0:00,3.857,NA,NA,100,NA,1,6,2,X3
146300,3/25/16 1:00,3.509,92.16666667,-18,NA,NA,1,6,2,X3
146300,3/25/16 2:00,2.24,40.08333333,-10.25,20,NA,1,6,2,X3
146300,3/25/16 3:00,2.116,NA,NA,80,NA,1,6,2,X3
146300,3/25/16 4:00,3.627,91.66666667,-19.5,NA,NA,1,6,2,X3
146300,3/25/16 5:00,4.952,73.5,-19.5,110,NA,1,6,2,X3
146300,3/25/16 6:00,7.766,71.83333333,-19,110,NA,1,6,2,X3
146300,3/25/16 7:00,9.158,1.166666667,-2,25,NA,1,6,2,X3
146300,3/25/16 8:00,6.858,71.5,-18.5,60,NA,1,6,2,X3
146300,3/25/16 9:00,1.236,74.33333333,-18,NA,NA,1,6,2,X3
146300,3/25/16 10:00,2.832,70.66666667,-17.5,80,NA,1,6,2,X3
146300,3/25/16 11:00,4.683,71.5,-17.5,60,NA,1,6,2,X3
146300,3/25/16 12:00,6.174,56.83333333,-17.5,50,NA,1,6,2,X3
146300,3/25/16 13:00,7.043,NA,NA,100,NA,1,6,2,X3
146300,3/25/16 14:00,6.892,69.16666667,-18.5,70,NA,1,6,2,X3
146300,3/25/16 15:00,6.075,39.25,-10.5,15,NA,1,6,2,X3
146300,3/25/16 16:00,4.253,54.33333333,-19,90,NA,1,6,2,X3
146300,3/25/16 17:00,0.28,87.33333333,-19.5,NA,NA,1,6,2,X3
