"id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se","s","s.se"
"146297",2015-04-12 16:00:00,-35.0668648828534,-6.172934151141,-3903.62554247577,-683.909751451781,0.198562470380179,0.213479636298446,-0.0710475623046587,0.00559986824551181,0.0737778661217855,0.0763112188977954,0.0143660309513885,NA
"146297",2015-04-12 18:00:00,-35.0676888484581,-6.17302960642872,-3903.71726590732,-683.920368729468,0.122255511103566,0.139798761888323,-0.0374619790412951,-0.00731679769213369,0.0836741361372366,0.0862956491662546,0.0109072887548545,NA
"146297",2015-04-12 20:00:00,-35.067833242864,-6.17333396855085,-3903.73333981905,-683.954222259023,0.124363925895033,0.138316329070947,0.0020920320245417,-0.0208960992925855,0.0829522150263245,0.0859581247308223,0.00549924968589438,NA
"146297",2015-04-12 22:00:00,-35.0675003053,-6.17396461622565,-3903.69627737896,-684.024367875829,0.105023009717359,0.119163977664282,0.0195049870869097,-0.0402572818629583,0.0673656933700299,0.0708473981099495,0.0062622201420771,NA
"146297",2015-04-13 00:00:00,-35.0670313290594,-6.17522139198592,-3903.64407118267,-684.164156657384,0.110118962991805,0.125335714010068,0.0281208419638231,-0.0828026672818308,0.075061210685201,0.0786957405208699,0.0110292712163198,NA
"146297",2015-04-13 02:00:00,-35.0667635727159,-6.1767584851639,-3903.61426468285,-684.335125070052,0.124850934213412,0.14010822414611,0.01142792881775,-0.0848912401928715,0.0670942811695119,0.0712141917763595,0.0150834855863393,NA
"146297",2015-04-13 04:00:00,-35.0665085590129,-6.17756396241156,-3903.58587668728,-684.424717215237,0.123194184912363,0.137922882602851,0.0155086875345733,-0.032935094578475,0.0675144563521124,0.0709520397665527,0.0397544901765951,NA
"146297",2015-04-13 06:00:00,-35.0661293680624,-6.17735344274231,-3903.54366534377,-684.401301383733,0.106900770496506,0.121400692452566,0.0232886061784442,0.0300378640520392,0.0741713481154262,0.0776076525598023,0.00604176775613808,NA
"146297",2015-04-13 08:00:00,-35.0657784845558,-6.17612438163696,-3903.50460517048,-684.264594689271,0.108189452871701,0.123856064559471,0.0154390669652762,0.0789046180453381,0.0733535218220181,0.0779307519273286,0.000843507139011587,NA
"146297",2015-04-13 10:00:00,-35.0661866151376,-6.17481271723283,-3903.55003805902,-684.118700503675,0.161709162381779,0.175448193504383,-0.0343359938040812,0.067336145299809,0.0829231367989041,0.085023071810303,0.035189967108666,NA
"146297",2015-04-13 12:00:00,-35.067198662151,-6.17404969341637,-3903.66269861722,-684.03383083961,0.123865729737273,0.138756107774217,-0.0563248940644274,0.0424346806737788,0.0628101859122695,0.0661000859127371,0.0332203954699652,NA
"146297",2015-04-13 14:00:00,-35.0677340427913,-6.17358300166742,-3903.72229691747,-683.981921679616,0.107232710239206,0.123971944810121,-0.00614357451113813,0.0219777254177471,0.0791754547494079,0.0841946723973636,0.031598032918879,NA
"146297",2015-04-13 16:00:00,-35.067469182502,-6.17327431778137,-3903.69281280493,-683.947587433552,0.18472738604913,0.204764249688939,0.0158921071950308,0.0145917057816956,0.107561161742939,0.110805974814039,0.00352542166582867,NA
"146297",2015-04-13 18:00:00,-35.0672872178327,-6.17317242874079,-3903.67255659061,-683.936254538721,0.323112772418755,0.339457179805455,0.0101282799379892,0.00566671553575404,0.112103227676972,0.11345182394818,0.0106243661241114,NA
"146297",2015-04-13 20:00:00,-35.0671832596661,-6.17319134200747,-3903.66098402044,-683.938358219784,0.401659300674881,0.416821460818182,0.00578645786236372,-0.00105157241093274,0.0997308983548467,0.101225147771389,0.00799917569946967,NA
"146297",2015-04-13 22:00:00,-35.0671317598224,-6.17329137860793,-3903.65525108406,-683.949485072141,0.390283321805796,0.407188446201213,0.00286664096815421,-0.00556315805836479,0.0945292161023135,0.0962449311566795,0.00537398695102864,NA
"146297",2015-04-14 00:00:00,-35.0671071701217,-6.17343285954599,-3903.6525137711,-683.965221691195,0.297255681204673,0.319423372286037,0.00136882925536073,-0.0078680414065421,0.103606540516448,0.104870580273969,0.00274880468125446,NA
"146297",2015-04-14 02:00:00,-35.0670839423844,-6.17357610584928,-3903.64992807121,-683.981154672346,0.181997572855895,0.210823382424811,0.00129302272398327,-0.00796622245546468,0.111848582126837,0.112893812866802,0.000124040914891093,NA
"146297",2015-04-14 04:00:00,-35.0670365258029,-6.1736814377072,-3903.6446496815,-683.992870513294,0.195866447327049,0.212608364741389,0.00263941884731081,-0.00585739476126963,0.0860304736676605,0.0895349097991506,0.00250163911615502,NA
"146297",2015-04-14 06:00:00,-35.0669849844149,-6.17375405772769,-3903.63891212044,-684.000947886764,0.132979998402554,0.149473333411259,0.00286864477235914,-0.00403872199420739,0.0708088625360666,0.0746687625909693,0.00183306168973335,NA
"146297",2015-04-14 08:00:00,-35.0669484228481,-6.17380411751042,-3903.63484210544,-684.006515932679,0.11407125018582,0.130484669522417,0.00143589814683836,-0.00179581636994372,0.0833753309507947,0.0870668332406151,0.00133242482464145,NA
"146297",2015-04-14 10:00:00,-35.066954148519,-6.17378042566262,-3903.6354794842,-684.003880737468,0.125182490055488,0.141751755519854,-0.000434853358500065,0.00152241222432254,0.0654672881994623,0.0711031912508747,0.00354032808618804,NA
"146297",2015-04-14 12:00:00,-35.0670670035841,-6.17376157439345,-3903.64804245259,-684.00178394989,0.151733932522584,0.172232779332033,-0.00700648587836418,0.000983523155579148,0.0777414222655747,0.0821511297538411,0.00583531915870287,NA
"146297",2015-04-14 14:00:00,-35.0670484836637,-6.17364870942933,-3903.64598082448,-683.989230215553,0.212010605773071,0.226833963904723,0.00103388766427273,0.00627845766650487,0.0819860365914062,0.0840054608208913,0.00962591299604159,NA
"146297",2015-04-14 16:00:00,-35.066897494401,-6.17343509763597,-3903.62917277664,-683.965470629143,0.173302367926026,0.189783603526734,0.00840394246231864,0.0118798304433586,0.0717237288962513,0.0748999227647924,0.00925705594190063,NA
"146297",2015-04-14 18:00:00,-35.066656691343,-6.17314054534687,-3903.60236670285,-683.932708219097,0.137417284042186,0.159425333716161,0.0149397531025921,0.0178625801447983,0.0925682145100538,0.0957576917165449,0.00372656395528534,NA
"146297",2015-04-14 20:00:00,-35.0667259809062,-6.17310710980441,-3903.61007998173,-683.928989257647,0.209533954717046,0.225130839934224,-0.00643666395137443,-0.000340598613594956,0.0918071968099869,0.0943857444205772,0.02538295829243,NA
"146297",2015-04-14 22:00:00,-35.0670372470537,-6.17330624893465,-3903.64472997077,-683.951139066254,0.211153017166089,0.229527969947666,-0.0173233962415622,-0.0110737450567321,0.0760035009926283,0.0795603288602724,0.0152879486043107,NA
